gamedate,plus_minus_box,fg_pct,three_pa,tov,ftm,pf,w_l,oreb,dreb,min,ft_pct,fp,stl,three_ppct,fga,fta,pts,ast,fgm,three_pm,matchup,player,reb,team,blk
12/14/1999,-7,83.3,0,1,2,3,L,0,4,20,100,18.8,0,-,6,2,12,0,5,0,IND @ TOR,Rik Smits,4,IND,1
12/14/1999,18,50.0,0,1,2,0,W,3,3,21,100,16.7,0,-,4,2,6,1,2,0,LAL vs. LAC,A.C. Green,6,LAL,1
12/14/1999,11,20.0,3,2,0,1,W,0,2,21,-,15.4,2,33.3,5,0,3,4,1,1,LAL vs. LAC,Derek Fisher,2,LAL,0
12/14/1999,38,50.0,0,0,3,1,W,6,13,29,60.0,57.3,1,-,18,5,21,1,9,0,LAL vs. LAC,Shaquille O'Neal,19,LAL,3
12/14/1999,-16,0.0,1,1,0,0,L,0,0,6,-,2.0,1,0.0,2,0,0,0,0,0,LAC @ LAL,Eric Murdock,0,LAC,0
12/14/1999,-15,16.7,1,0,0,2,W,0,4,15,-,8.3,0,0.0,6,0,2,1,1,0,LAL vs. LAC,Brian Shaw,4,LAL,0
12/14/1999,16,100,0,0,1,2,L,0,4,14,25.0,20.8,0,-,3,4,7,0,3,0,LAC @ LAL,Keith Closs,4,LAC,3
12/14/1999,-43,37.5,0,3,1,4,L,3,7,34,100,26.5,0,-,16,1,13,1,6,0,LAC @ LAL,Michael Olowokandi,10,LAC,1
12/14/1999,-23,14.3,0,2,0,6,L,0,2,21,-,8.4,2,-,7,0,2,0,1,0,LAC @ LAL,Maurice Taylor,2,LAC,0
12/14/1999,-19,50.0,3,1,1,3,L,2,3,34,100,30.5,1,100,14,1,18,1,7,3,LAC @ LAL,Tyrone Nesby,5,LAC,1
12/14/1999,7,20.0,4,2,0,1,L,0,2,20,-,13.9,1,25.0,5,0,3,5,1,1,LAC @ LAL,Charles R. Jones,2,LAC,0
12/14/1999,-11,0.0,0,3,2,5,L,0,3,22,50.0,10.1,0,-,4,4,2,3,0,0,LAC @ LAL,Lamar Odom,3,LAC,1
12/14/1999,-14,20.0,6,0,2,0,L,2,2,34,100,13.8,0,16.7,15,2,9,0,3,1,LAC @ LAL,Eric Piatkowski,4,LAC,0
12/14/1999,7,75.0,1,3,3,5,W,1,6,31,75.0,41.4,0,0.0,12,4,21,6,9,0,TOR vs. IND,Tracy McGrady,7,TOR,2
12/14/1999,5,43.5,1,1,4,4,W,1,1,39,100,32.9,0,0.0,23,4,24,3,10,0,TOR vs. IND,Vince Carter,2,TOR,1
12/14/1999,-2,63.6,4,1,3,3,L,2,4,25,100,27.2,0,25.0,11,3,18,0,7,1,IND @ TOR,Austin Croshere,6,IND,1
12/14/1999,4,31.3,0,3,6,1,W,6,8,38,75.0,38.8,1,-,16,8,16,0,5,0,TOR vs. IND,Antonio Davis,14,TOR,2
12/14/1999,5,0.0,1,2,0,1,L,0,1,20,-,21.7,3,0.0,3,0,0,7,0,0,IND @ TOR,Travis Best,1,IND,1
12/14/1999,-13,37.5,3,2,0,2,L,1,2,28,-,19.1,0,33.3,8,0,7,5,3,1,IND @ TOR,Mark Jackson,3,IND,1
12/14/1999,0,66.7,1,0,0,1,L,0,1,7,-,11.2,1,0.0,3,0,4,0,2,0,IND @ TOR,Chris Mullin,1,IND,1
12/14/1999,8,38.5,1,5,5,4,W,1,7,43,83.3,35.6,2,100,13,6,16,6,5,1,ATL vs. MIN,Isaiah Rider,8,ATL,0
12/14/1999,11,50.0,5,5,2,1,W,0,4,39,50.0,27.3,1,60.0,18,4,23,1,9,3,ATL vs. MIN,Jim Jackson,4,ATL,0
12/14/1999,3,50.0,1,1,1,2,W,2,1,35,100,22.6,1,0.0,16,1,17,0,8,0,ATL vs. MIN,Alan Henderson,3,ATL,0
12/14/1999,0,50.0,0,0,2,1,W,3,2,17,50.0,24.5,1,-,6,4,8,1,3,0,ATL vs. MIN,Lorenzen Wright,5,ATL,2
12/14/1999,3,30.0,2,1,0,2,W,1,2,23,-,20.6,2,0.0,10,0,6,4,3,0,ATL vs. MIN,Bimbo Coles,3,ATL,0
12/14/1999,-4,33.3,0,1,0,1,L,0,0,7,-,4.0,0,-,3,0,2,0,1,0,MIN @ ATL,Sam Mitchell,0,MIN,1
12/14/1999,-5,50.0,0,1,2,4,L,1,4,37,50.0,21.5,0,-,10,4,12,3,5,0,MIN @ ATL,Rasho Nesterovic,5,MIN,0
12/14/1999,13,100,0,5,5,2,W,11,18,41,71.4,79.3,0,-,11,7,27,3,11,0,ATL vs. MIN,Dikembe Mutombo,29,ATL,6
12/14/1999,1,50.0,0,3,0,1,L,0,3,27,-,17.1,1,-,12,0,12,1,6,0,DET @ PHX,Grant Hill,3,DET,0
12/14/1999,-19,71.4,1,6,5,5,L,1,4,32,100,38.0,3,100,14,5,26,2,10,1,DET @ PHX,Christian Laettner,5,DET,0
12/14/1999,3,60.0,0,4,4,4,W,0,7,38,100,33.9,3,-,10,4,16,3,6,0,PHX vs. DET,Tom Gugliotta,7,PHX,0
12/14/1999,11,47.1,1,3,2,1,W,0,9,42,100,51.3,2,0.0,17,2,18,11,8,0,PHX vs. DET,Jason Kidd,9,PHX,1
12/14/1999,13,46.7,7,3,4,1,W,1,1,35,100,30.4,1,57.1,15,4,22,4,7,4,PHX vs. DET,Rex Chapman,2,PHX,0
12/14/1999,-6,46.2,5,2,0,2,L,0,0,40,-,31.0,3,60.0,13,0,15,6,6,3,DET @ PHX,Lindsey Hunter,0,DET,0
12/14/1999,1,0.0,0,1,0,3,L,0,7,18,-,10.4,0,-,3,0,0,2,0,0,DET @ PHX,Loy Vaught,7,DET,0
12/14/1999,-9,16.7,3,0,0,1,L,0,5,23,-,15.5,1,0.0,6,0,2,1,1,0,DET @ PHX,Terry Mills,5,DET,1
12/14/1999,-8,33.3,0,2,0,6,W,1,3,17,-,11.3,0,-,6,0,4,1,2,0,LAL vs. LAC,John Salley,4,LAL,1
12/14/1999,2,33.3,0,1,4,4,W,1,2,17,100,12.1,0,-,6,4,8,1,2,0,SAS @ DAL,Malik Rose,3,SAS,0
12/14/1999,15,66.7,0,1,0,0,W,0,3,18,-,18.6,1,-,3,0,4,4,2,0,LAL vs. LAC,Ron Harper,3,LAL,1
12/14/1999,-2,0.0,1,2,1,1,W,0,0,15,50.0,6.5,2,0.0,4,2,1,1,0,0,LAL vs. LAC,John Celestand,0,LAL,0
12/14/1999,-13,25.0,0,2,0,1,L,1,3,14,-,9.3,1,-,4,0,2,1,1,0,LAC @ LAL,Anthony Avent,4,LAC,0
12/14/1999,7,40.0,2,2,2,1,W,0,3,17,66.7,13.6,1,0.0,5,3,6,2,2,0,SAS @ DAL,Terry Porter,3,SAS,0
12/14/1999,-3,-,0,0,0,1,L,1,0,5,-,1.2,0,-,0,0,0,0,0,0,LAC @ LAL,Brian Skinner,1,LAC,0
12/14/1999,40,41.7,1,1,8,1,W,0,3,30,88.9,37.1,2,0.0,12,9,18,3,5,0,LAL vs. LAC,Kobe Bryant,3,LAL,2
12/14/1999,15,72.7,1,1,1,2,W,0,1,18,33.3,17.2,0,0.0,11,3,17,0,8,0,LAL vs. LAC,Glen Rice,1,LAL,0
12/13/1999,-5,-,0,0,1,2,L,1,2,20,50.0,7.6,0,-,0,2,1,2,0,0,VAN @ LAC,Cherokee Parks,3,VAN,0
12/13/1999,2,0.0,0,0,0,0,L,0,1,5,-,1.2,0,-,1,0,0,0,0,0,VAN @ LAC,Obinna Ekezie,1,VAN,0
12/13/1999,0,50.0,0,1,0,0,L,0,0,6,-,3.0,0,-,4,0,4,0,2,0,VAN @ LAC,Felipe Lopez,0,VAN,0
12/13/1999,0,50.0,4,2,1,4,L,2,1,15,100,9.6,0,25.0,6,1,8,0,3,1,VAN @ LAC,Brent Price,3,VAN,0
12/13/1999,-5,16.7,0,1,1,1,L,2,2,19,50.0,9.8,0,-,6,2,3,0,1,0,VAN @ LAC,Bryant Reeves,4,VAN,1
12/13/1999,2,25.0,1,0,2,1,L,0,3,20,100,10.6,0,0.0,4,2,4,2,1,0,VAN @ LAC,Dennis Scott,3,VAN,0
12/13/1999,6,37.5,4,1,4,1,W,0,2,28,100,19.4,1,50.0,8,4,12,2,3,2,LAC vs. VAN,Tyrone Nesby,2,LAC,0
12/13/1999,5,100,0,0,0,1,W,0,1,5,-,7.7,0,-,1,0,2,1,1,0,LAC vs. VAN,Eric Murdock,1,LAC,1
12/13/1999,-1,-,0,0,0,1,W,0,0,3,-,3.0,0,-,0,0,0,0,0,0,LAC vs. VAN,Anthony Avent,0,LAC,1
12/13/1999,-12,53.3,5,2,3,2,L,1,0,42,100,26.2,1,40.0,15,3,21,0,8,2,VAN @ LAC,Michael Dickerson,1,VAN,1
12/13/1999,15,60.0,0,1,2,3,W,0,8,43,100,42.1,0,-,20,2,26,3,12,0,LAC vs. VAN,Maurice Taylor,8,LAC,1
12/13/1999,13,63.6,0,0,2,5,W,6,4,33,40.0,31.0,0,-,11,5,16,0,7,0,LAC vs. VAN,Michael Olowokandi,10,LAC,1
12/13/1999,-12,33.3,2,2,5,1,L,0,1,33,83.3,13.7,0,50.0,6,6,10,3,2,1,VAN @ LAC,Mike Bibby,1,VAN,0
12/13/1999,8,80.0,0,3,0,6,W,2,2,25,-,20.3,1,-,5,0,8,5,4,0,LAC vs. VAN,Lamar Odom,4,LAC,0
12/13/1999,0,20.0,1,2,0,1,W,0,2,12,-,5.4,1,0.0,5,0,2,0,1,0,LAC vs. VAN,Eric Piatkowski,2,LAC,0
12/13/1999,-16,41.7,0,2,5,3,L,3,4,37,62.5,21.4,0,-,12,8,15,0,5,0,VAN @ LAC,Othella Harrington,7,VAN,0
12/13/1999,-14,42.9,2,5,6,3,L,2,14,43,66.7,50.2,2,0.0,21,9,24,2,9,0,VAN @ LAC,Shareef Abdur-Rahim,16,VAN,1
12/13/1999,3,37.5,6,0,2,1,W,1,1,35,50.0,31.9,2,33.3,16,4,16,5,6,2,LAC vs. VAN,Derek Anderson,2,LAC,0
12/13/1999,14,46.7,5,2,2,4,W,2,3,40,100,38.5,0,40.0,15,2,18,11,7,2,LAC vs. VAN,Troy Hudson,5,LAC,0
12/13/1999,-3,50.0,0,0,0,2,W,2,3,17,-,20.0,3,-,2,0,2,0,1,0,LAC vs. VAN,Brian Skinner,5,LAC,1
12/12/1999,-14,36.8,0,4,11,3,L,2,10,38,73.3,51.9,1,-,19,15,25,7,7,0,DET @ LAL,Grant Hill,12,DET,1
12/12/1999,-13,28.6,3,0,1,5,W,2,1,15,25.0,9.6,0,33.3,7,4,6,0,2,1,LAL vs. DET,Devean George,3,LAL,0
12/12/1999,-24,43.8,5,3,7,1,L,3,1,38,70.0,31.8,1,60.0,16,10,24,2,7,3,DET @ LAL,Jerry Stackhouse,4,DET,0
12/12/1999,-5,11.1,5,0,3,0,L,0,0,32,75.0,11.0,0,0.0,9,4,5,4,1,0,DET @ LAL,Lindsey Hunter,0,DET,0
12/12/1999,16,55.6,0,3,2,5,W,7,17,40,40.0,61.3,0,-,18,5,22,1,10,0,LAL vs. DET,Shaquille O'Neal,24,LAL,4
12/12/1999,21,33.3,2,0,1,2,W,6,2,29,100,34.1,3,0.0,6,1,5,3,2,0,LAL vs. DET,Robert Horry,8,LAL,2
12/12/1999,-9,0.0,0,1,1,0,L,2,3,19,50.0,9.0,1,-,2,2,1,0,0,0,DET @ LAL,Jerome Williams,5,DET,0
12/12/1999,10,50.0,0,0,1,3,L,0,0,15,100,3.0,0,-,2,1,3,0,1,0,DET @ LAL,Michael Curry,0,DET,0
12/12/1999,12,50.0,4,2,2,4,W,4,4,37,100,36.6,0,0.0,18,2,20,4,9,0,LAL vs. DET,Rick Fox,8,LAL,1
12/12/1999,9,50.0,1,0,0,0,L,0,2,4,-,7.9,0,0.0,4,0,4,1,2,0,DET @ LAL,Loy Vaught,2,DET,0
12/12/1999,16,45.8,2,3,4,5,W,1,4,35,80.0,44.0,1,0.0,24,5,26,6,11,0,LAL vs. DET,Kobe Bryant,5,LAL,1
12/12/1999,17,50.0,3,1,2,3,W,0,2,28,100,13.4,0,33.3,6,2,9,2,3,1,LAL vs. DET,Derek Fisher,2,LAL,0
12/12/1999,-8,25.0,0,0,0,4,W,2,2,13,0.0,11.8,0,-,8,2,4,2,2,0,LAL vs. DET,Brian Shaw,4,LAL,0
12/12/1999,0,0.0,0,2,1,0,W,1,2,16,50.0,7.1,1,-,6,2,1,1,0,0,LAL vs. DET,Ron Harper,3,LAL,0
12/12/1999,7,-,0,1,0,3,L,0,0,13,-,2.0,1,-,0,0,0,0,0,0,DET @ LAL,Jud Buechler,0,DET,0
12/12/1999,2,50.0,1,0,2,0,L,0,0,8,100,11.5,1,100,4,2,7,1,2,1,DET @ LAL,John Crotty,0,DET,0
12/12/1999,-9,-,0,1,2,1,W,0,0,4,100,1.0,0,-,0,2,2,0,0,0,LAL vs. DET,John Celestand,0,LAL,0
12/12/1999,-7,0.0,0,1,0,2,L,1,0,10,-,0.2,0,-,1,0,0,0,0,0,DET @ LAL,Eric Montross,1,DET,0
12/12/1999,-8,55.6,5,0,0,6,L,1,6,24,-,24.9,0,40.0,9,0,12,1,5,2,DET @ LAL,Terry Mills,7,DET,1
12/12/1999,-2,0.0,0,0,0,1,L,0,2,6,-,5.4,0,-,1,0,0,0,0,0,DET @ LAL,Don Reid,2,DET,1
12/12/1999,-12,42.9,0,0,0,0,W,3,3,23,-,26.7,2,-,7,0,6,1,3,0,LAL vs. DET,A.C. Green,6,LAL,2
12/12/1999,1,45.5,0,2,2,2,L,1,6,33,100,28.9,0,-,11,2,12,3,5,0,DET @ LAL,Christian Laettner,7,DET,2
12/12/1999,-2,0.0,0,1,0,1,W,1,0,8,-,0.2,0,-,1,0,0,0,0,0,UTA @ TOR,Adam Keefe,1,UTA,0
12/12/1999,14,50.0,1,3,5,2,W,1,3,35,100,28.3,2,100,10,5,16,3,5,1,UTA @ TOR,Jeff Hornacek,4,UTA,0
12/12/1999,-1,-,0,0,0,0,W,0,0,1,-,0.0,0,-,0,0,0,0,0,0,UTA @ TOR,Scott Padgett,0,UTA,0
12/12/1999,11,50.0,0,0,4,3,W,0,0,25,80.0,22.5,1,-,8,5,12,5,4,0,UTA @ TOR,John Stockton,0,UTA,0
12/12/1999,-15,16.7,0,5,5,5,L,5,5,24,83.3,17.0,0,-,6,6,7,2,1,0,TOR vs. UTA,Antonio Davis,10,TOR,0
12/12/1999,-10,33.3,0,1,10,3,L,5,5,25,83.3,27.0,0,-,9,12,16,0,3,0,TOR vs. UTA,Kevin Willis,10,TOR,0
12/12/1999,-15,40.0,1,4,3,3,L,1,0,20,75.0,9.7,0,100,5,4,8,1,2,1,TOR vs. UTA,Doug Christie,1,TOR,1
12/12/1999,10,50.0,0,3,12,4,W,2,12,33,85.7,52.3,3,-,16,14,28,1,8,0,UTA @ TOR,Karl Malone,14,UTA,0
12/12/1999,-2,60.0,3,0,0,1,L,1,0,9,-,9.7,0,33.3,5,0,7,1,3,1,BOS @ NYK,Dana Barros,1,BOS,0
12/12/1999,22,85.7,0,3,3,4,W,1,4,26,100,24.0,1,-,7,3,15,0,6,0,NYK vs. BOS,Kurt Thomas,5,NYK,1
12/12/1999,-13,66.7,0,0,1,3,L,3,2,21,50.0,15.5,0,-,3,2,5,1,2,0,BOS @ NYK,Tony Battie,5,BOS,1
12/12/1999,7,0.0,0,1,1,5,W,1,1,20,50.0,24.9,1,-,1,2,1,1,0,0,NYK vs. BOS,Marcus Camby,2,NYK,6
12/12/1999,4,33.3,8,3,6,3,L,1,8,45,100,37.8,1,50.0,21,6,24,2,7,4,BOS @ NYK,Antoine Walker,9,BOS,0
12/12/1999,-5,0.0,1,0,0,1,L,1,1,6,-,2.4,0,0.0,1,0,0,0,0,0,BOS @ NYK,Walter McCarty,2,BOS,0
12/12/1999,-5,50.0,3,4,0,5,L,4,5,42,0.0,34.3,3,33.3,10,1,11,5,5,1,BOS @ NYK,Adrian Griffin,9,BOS,0
12/12/1999,-1,0.0,3,0,0,1,W,0,2,27,-,12.9,2,0.0,4,0,0,3,0,0,NYK vs. BOS,Charlie Ward,2,NYK,0
12/12/1999,-6,45.5,3,3,5,2,W,1,5,41,83.3,37.7,3,66.7,11,6,17,5,5,2,NYK vs. BOS,Latrell Sprewell,6,NYK,0
12/12/1999,-12,55.0,1,2,4,5,W,0,3,38,57.1,27.6,0,0.0,20,7,26,0,11,0,NYK vs. BOS,Allan Houston,3,NYK,0
12/12/1999,3,33.3,0,1,0,4,L,0,2,26,-,10.4,0,-,9,0,6,2,3,0,BOS @ NYK,Eric Williams,2,BOS,0
12/12/1999,9,41.7,0,2,11,4,L,6,2,28,91.7,30.1,0,-,12,12,21,1,5,0,BOS @ NYK,Vitaly Potapenko,8,BOS,0
12/12/1999,-6,28.6,3,2,0,4,L,1,4,24,-,15.0,1,33.3,7,0,5,2,2,1,BOS @ NYK,Calbert Cheaney,5,BOS,0
12/12/1999,-1,83.3,1,0,3,1,L,1,0,13,75.0,18.2,0,100,6,4,14,2,5,1,TOR vs. UTA,Alvin Williams,1,TOR,0
12/12/1999,5,-,0,0,0,3,L,0,3,6,-,6.6,0,-,0,0,0,0,0,0,TOR vs. UTA,Michael Stewart,3,TOR,1
12/12/1999,4,50.0,0,0,0,1,L,0,1,7,-,5.2,0,-,4,0,4,0,2,0,TOR vs. UTA,John Thomas,1,TOR,0
12/12/1999,-14,50.0,0,0,0,5,L,1,6,30,-,19.9,1,-,4,0,4,3,2,0,TOR vs. UTA,Charles Oakley,7,TOR,0
12/12/1999,19,20.0,1,0,0,3,W,2,2,13,-,6.8,0,0.0,5,0,2,0,1,0,UTA @ TOR,Pete Chilcutt,4,UTA,0
12/12/1999,4,40.0,0,0,0,5,W,0,7,25,-,21.4,0,-,5,0,4,2,2,0,UTA @ TOR,Olden Polynice,7,UTA,2
12/12/1999,5,38.1,4,3,1,4,L,2,7,39,50.0,30.3,0,25.0,21,2,18,3,8,1,BOS @ NYK,Kenny Anderson,9,BOS,0
12/12/1999,3,75.0,0,2,2,5,W,0,0,21,66.7,13.5,0,-,4,3,8,5,3,0,NYK vs. BOS,Chris Childs,0,NYK,0
12/12/1999,-4,27.3,0,2,3,3,W,0,7,28,60.0,33.4,0,-,11,5,9,2,3,0,NYK vs. BOS,Patrick Ewing,7,NYK,5
12/12/1999,-1,70.0,3,2,8,2,W,1,6,37,100,36.9,0,33.3,10,8,23,5,7,1,NYK vs. BOS,Larry Johnson,7,NYK,0
12/12/1999,4,-,0,0,0,0,W,0,0,1,-,0.0,0,-,0,0,0,0,0,0,NYK vs. BOS,John Wallace,0,NYK,0
12/12/1999,-2,-,0,0,0,0,W,0,0,0,-,0.0,0,-,0,0,0,0,0,0,NYK vs. BOS,Chris Dudley,0,NYK,0
12/12/1999,-4,20.0,0,1,2,0,L,1,0,17,100,7.2,1,-,5,2,4,0,1,0,TOR vs. UTA,Muggsy Bogues,1,TOR,0
12/12/1999,-6,43.8,2,2,2,4,L,1,5,37,28.6,28.7,1,0.0,16,7,16,3,7,0,TOR vs. UTA,Vince Carter,6,TOR,0
12/12/1999,-4,66.7,0,2,0,1,W,0,0,6,-,2.0,0,-,3,0,4,0,2,0,UTA @ TOR,Jacque Vaughn,0,UTA,0
12/12/1999,2,28.6,2,1,3,4,W,0,2,24,100,18.4,0,50.0,7,3,8,6,2,1,UTA @ TOR,Howard Eisley,2,UTA,0
12/12/1999,12,71.4,1,0,6,5,W,2,0,41,100,26.9,1,100,7,6,17,3,5,1,UTA @ TOR,Bryon Russell,2,UTA,0
12/12/1999,2,100,0,1,0,1,W,1,2,14,-,12.6,0,-,5,0,10,0,5,0,UTA @ TOR,Greg Ostertag,3,UTA,0
12/12/1999,3,0.0,3,0,1,0,L,0,0,11,50.0,1.0,0,0.0,6,2,1,0,0,0,TOR vs. UTA,Dell Curry,0,TOR,0
12/12/1999,-16,25.0,3,1,0,1,L,0,1,25,-,7.7,0,33.3,4,0,3,3,1,1,TOR vs. UTA,Dee Brown,1,TOR,0
12/12/1999,3,20.0,0,1,0,2,W,0,2,15,-,6.4,0,-,5,0,2,2,1,0,UTA @ TOR,Quincy Lewis,2,UTA,0
12/12/1999,-1,25.0,1,1,4,0,L,4,1,26,57.1,22.0,0,100,12,7,11,2,3,1,TOR vs. UTA,Tracy McGrady,5,TOR,1
12/11/1999,-9,33.3,8,5,3,3,L,1,3,38,75.0,25.8,0,62.5,18,4,20,4,6,5,ATL @ CLE,Jim Jackson,4,ATL,0
12/11/1999,1,83.3,0,0,0,6,W,0,3,14,-,16.6,1,-,6,0,10,0,5,0,CLE vs. ATL,Andrew DeClercq,3,CLE,0
12/11/1999,10,53.3,7,1,4,5,W,1,1,28,50.0,34.4,1,57.1,15,8,24,4,8,4,CLE vs. ATL,Bob Sura,2,CLE,0
12/11/1999,-8,40.0,2,4,11,6,L,1,3,44,91.7,35.3,0,0.0,20,12,27,5,8,0,ATL @ CLE,Isaiah Rider,4,ATL,0
12/11/1999,8,28.6,2,0,2,3,W,0,3,27,100,18.1,1,50.0,7,2,7,3,2,1,CLE vs. ATL,Wesley Person,3,CLE,0
12/11/1999,7,61.9,0,5,3,4,W,5,6,39,100,52.2,2,-,21,3,29,2,13,0,CLE vs. ATL,Shawn Kemp,11,CLE,2
12/11/1999,-9,100,0,0,0,2,L,0,1,12,-,7.7,1,-,1,0,2,1,1,0,ATL @ CLE,Anthony Johnson,1,ATL,0
12/11/1999,7,33.3,0,2,4,3,W,1,0,15,100,14.7,0,-,6,4,8,5,2,0,CLE vs. ATL,Andre Miller,1,CLE,0
12/11/1999,2,40.0,0,2,4,1,L,0,1,15,57.1,10.2,0,-,5,7,8,2,2,0,ATL @ CLE,Chris Crawford,1,ATL,0
12/11/1999,-5,0.0,0,2,5,3,L,5,8,30,83.3,44.1,0,-,2,6,5,1,0,0,ATL @ CLE,Dikembe Mutombo,13,ATL,8
12/11/1999,-7,50.0,0,3,0,4,W,2,3,14,-,5.0,0,-,2,0,2,0,1,0,CLE vs. ATL,A.J. Bramlett,5,CLE,0
12/11/1999,-3,37.5,5,0,1,4,L,0,2,19,50.0,17.9,0,20.0,8,2,8,3,3,1,ATL @ CLE,Jason Terry,2,ATL,1
12/11/1999,27,47.4,0,3,1,2,W,4,8,39,50.0,45.4,2,-,19,2,19,2,9,0,CHH @ PHI,Brad Miller,12,CHH,2
12/11/1999,4,44.4,1,1,5,5,W,3,4,41,71.4,49.4,3,0.0,18,7,21,4,8,0,CLE vs. ATL,Lamond Murray,7,CLE,2
12/11/1999,-3,50.0,1,6,2,4,L,0,3,20,100,19.1,0,100,8,2,11,5,4,1,ATL @ CLE,Bimbo Coles,3,ATL,1
12/11/1999,-4,-,0,0,0,0,L,0,0,3,-,0.0,0,-,0,0,0,0,0,0,ATL @ CLE,Cal Bowdler,0,ATL,0
12/11/1999,8,-,0,1,0,6,W,0,1,11,-,0.2,0,-,0,0,0,0,0,0,CLE vs. ATL,Ryan Stack,1,CLE,0
12/11/1999,13,50.0,1,0,2,3,W,1,3,13,100,15.8,0,100,8,2,11,0,4,1,CLE vs. ATL,Danny Ferry,4,CLE,0
12/11/1999,-8,54.5,0,1,9,2,L,2,6,41,81.8,35.6,1,-,11,11,21,0,6,0,ATL @ CLE,Alan Henderson,8,ATL,1
12/11/1999,-8,50.0,1,0,8,3,L,5,1,18,72.7,24.2,1,0.0,6,11,14,0,3,0,ATL @ CLE,Lorenzen Wright,6,ATL,0
12/11/1999,4,37.5,0,2,8,1,W,1,2,33,72.7,53.1,5,-,8,11,14,15,3,0,CLE vs. ATL,Brevin Knight,3,CLE,0
12/11/1999,4,-,0,0,0,0,W,0,0,4,-,0.0,0,-,0,0,0,0,0,0,LAL @ VAN,Brian Shaw,0,LAL,0
12/11/1999,-4,33.3,1,0,3,1,W,0,5,28,100,18.5,1,0.0,3,3,5,3,1,0,LAL @ VAN,Ron Harper,5,LAL,0
12/11/1999,-10,50.0,0,5,5,4,L,7,2,39,71.4,35.3,1,-,14,7,19,5,7,0,VAN vs. LAL,Shareef Abdur-Rahim,9,VAN,0
12/11/1999,0,0.0,0,1,1,3,W,0,1,5,50.0,1.2,0,-,1,2,1,0,0,0,CLE vs. ATL,Cedric Henderson,1,CLE,0
12/11/1999,-8,45.5,0,1,1,3,L,2,8,32,50.0,22.0,0,-,11,2,11,0,5,0,MIN vs. GSW,Joe Smith,10,MIN,0
12/11/1999,23,63.6,0,1,0,1,W,0,3,22,-,16.6,0,-,11,0,14,0,7,0,CHH @ PHI,Eddie Robinson,3,CHH,0
12/11/1999,-13,50.0,1,2,2,4,L,2,6,35,100,24.1,0,0.0,10,2,12,3,5,0,PHI vs. CHH,Billy Owens,8,PHI,0
12/11/1999,1,66.7,2,2,4,1,L,0,5,26,66.7,27.5,1,0.0,9,6,16,3,6,0,PHI vs. CHH,Aaron McKie,5,PHI,0
12/11/1999,4,-,0,1,0,0,W,0,1,2,-,4.7,0,-,0,0,0,3,0,0,CHH @ PHI,Michael Hawkins,1,CHH,0
12/11/1999,19,36.4,2,4,3,4,W,1,0,41,75.0,30.7,1,0.0,11,4,11,13,4,0,CHH @ PHI,David Wesley,1,CHH,0
12/11/1999,4,25.0,0,2,2,1,L,1,2,10,100,5.6,0,-,4,2,4,0,1,0,PHI vs. CHH,Jumaine Jones,3,PHI,0
12/11/1999,22,44.4,0,1,7,2,W,2,5,31,87.5,31.4,1,-,9,8,15,4,4,0,CHH @ PHI,Anthony Mason,7,CHH,0
12/11/1999,-25,20.0,0,1,2,1,L,2,2,25,100,18.3,0,-,5,2,4,7,1,0,PHI vs. CHH,Eric Snow,4,PHI,0
12/11/1999,1,100,0,1,0,1,L,0,0,9,-,1.0,0,-,1,0,2,0,1,0,PHI vs. CHH,Bruce Bowen,0,PHI,0
12/11/1999,-4,30.0,1,1,1,5,W,2,2,21,50.0,14.8,0,100,10,2,8,2,3,1,CHH @ PHI,Baron Davis,4,CHH,0
12/11/1999,-2,55.6,0,0,0,2,L,3,4,21,-,30.4,0,-,9,0,10,0,5,0,PHI vs. CHH,Todd MacCulloch,7,PHI,4
12/11/1999,-1,72.7,0,3,0,0,W,1,8,26,-,38.8,2,-,11,0,16,4,8,0,CHH @ PHI,Ricky Davis,9,CHH,1
12/11/1999,-7,20.0,0,1,2,3,L,5,1,18,50.0,11.7,0,-,5,4,4,1,1,0,PHI vs. CHH,Tyrone Hill,6,PHI,0
12/11/1999,-29,50.0,0,2,0,2,L,3,6,25,0.0,16.8,0,-,8,2,8,0,4,0,PHI vs. CHH,George Lynch,9,PHI,0
12/11/1999,25,37.5,2,0,2,1,W,0,4,32,66.7,37.8,3,50.0,16,3,15,4,6,1,CHH @ PHI,Eddie Jones,4,CHH,1
12/11/1999,-17,20.0,0,4,0,3,L,1,3,19,-,10.3,0,-,5,0,2,1,1,0,PHI vs. CHH,Matt Geiger,4,PHI,2
12/11/1999,-20,31.3,3,3,1,4,L,0,0,21,50.0,17.0,2,0.0,16,2,11,2,5,0,PHI vs. CHH,Allen Iverson,0,PHI,0
12/11/1999,-5,28.6,0,1,4,3,W,3,6,26,66.7,26.8,3,-,7,6,8,0,2,0,CHH @ PHI,Todd Fuller,9,CHH,0
12/11/1999,-3,17.6,2,2,5,0,L,0,5,32,71.4,22.5,2,0.0,17,7,11,1,3,0,PHI vs. CHH,Larry Hughes,5,PHI,0
12/11/1999,0,27.3,4,1,0,4,L,0,0,18,-,14.0,1,0.0,11,0,6,4,3,0,MIN vs. GSW,Anthony Peeler,0,MIN,0
12/11/1999,28,50.0,7,1,3,1,W,0,2,35,75.0,37.4,0,57.1,20,4,27,6,10,4,GSW @ MIN,John Starks,2,GSW,0
